locus_tag	gene_name	type	aerobic_T1 - aerobic_T0	aerobic_T2 - aerobic_T0	aerobic_T3 - aerobic_T0	anaerobic_T1 - anaerobic_T0	anaerobic_T2 - anaerobic_T0	anaerobic_T3 - anaerobic_T0	aerobic_T1 - anaerobic_T1	aerobic_T2 - anaerobic_T2	aerobic_T3 - anaerobic_T3
ZMO1_ZMO0945	.	perfect	0.724882274536682	1.48599782733856e-07	2.05916403954152e-21	0.578666706526018	1.4049986601314e-09	3.54133856475507e-26	0.946131138513266	0.19509360002795	0.0137077689196037
ZMO1_ZMO0946	tig	perfect	0.17045054426594	2.18940983110119e-13	2.34928350760388e-22	0.906874736717638	1.1106098394784e-05	2.04185574390933e-19	0.730281938505962	0.000764557047531518	0.098197640019272
ZMO1_ZMO0947	.	perfect	0.000642527109768294	1.6076535593073e-24	1.03562040631312e-36	0.462823015663431	1.48033367204731e-09	4.82803426068376e-30	0.208810525083901	1.5520713506805e-10	3.18688136053495e-06
ZMO1_ZMO0948	clpP	perfect	0.0184849516681885	3.87377245060227e-22	3.36151377191898e-31	0.998494735187357	0.0628181213121604	0.0442397078690592	0.104913872846431	3.83116031741908e-12	6.46360440599621e-20
ZMO1_ZMO0949	clpX	perfect	0.0652685678974124	6.86863074417831e-13	7.16859525714918e-14	0.732915962158701	2.76222065024667e-08	3.14410076368546e-19	0.51159316232793	7.98906886701205e-14	5.0497359363889e-24
ZMO1_ZMO0950	.	perfect	0.664205315545705	7.60653845308702e-09	8.07836997763352e-08	0.58274722514499	6.18116865375913e-18	5.72537084263469e-23	0.266410757066955	2.66314159533495e-05	1.87016069798896e-11
ZMO1_ZMO0951	hemF	perfect	0.802113242597463	1.07594513062682e-08	6.45575334754199e-12	0.879271046033915	3.67932364852495e-07	5.29579525336921e-13	0.672120867170732	0.00522866736235411	1.90880592323654e-09
ZMO1_ZMO0952	.	perfect	0.0144947758859878	3.38111619958128e-29	7.90347227913614e-31	0.395218314213157	3.36835841012017e-20	7.79638818283192e-25	0.539929034433764	4.5846116896444e-08	5.98219831025244e-19
ZMO1_ZMO0955		perfect	0.0850675882802278	1.930640022907e-20	5.18660657479397e-27	0.0370708917705272	1.62299969125818e-08	9.10878107765399e-16	0.913301696473377	0.00542928340105935	2.6900650720967e-06
ZMO1_ZMO0956	.	perfect	0.000612632137174385	6.56907378695655e-16	1.10261654784417e-19	0.272673645280502	1.21971118027642e-19	1.70932192822376e-15	0.465160603903781	6.37533164171129e-09	0.027103873996767
ZMO1_ZMO0957	cytB	perfect	0.962273987968916	9.23937423457864e-05	8.08136062615104e-08	0.996211962847124	5.07730909917725e-13	1.80487223155615e-17	0.739422860642577	0.000675078599275264	1.48230112352355e-07
ZMO1_ZMO0958	petC	perfect	0.220516281812434	5.35156487220672e-19	1.7692720261638e-21	0.463163987529288	7.61032751521768e-19	2.39716936331675e-16	0.965470111923316	0.0846993793958454	0.0291927704993535
ZMO1_ZMO0959	.	perfect	0.994871890088996	1.24941950897116e-08	8.88504370203298e-08	0.233106027525522	1.33190030854244e-17	4.05692661194989e-23	0.0122183664093203	3.62826267208107e-08	1.68615660292247e-13
ZMO1_ZMO0961	cccA2	perfect	0.00967924879436439	4.96068327115883e-26	1.04059612046999e-28	0.000989784947547344	2.82798778329683e-39	1.89966831500323e-36	0.490827781200462	1.23811779870596e-10	1.21621534969702e-06
ZMO1_ZMO0962	nagA	perfect	0.743815268314152	0.00380313246424227	0.00363193188947531	0.77457271432459	2.09363554048272e-37	5.88286447449736e-55	0.772557813574112	7.11785978632207e-40	2.47768749683711e-56
ZMO1_ZMO0963	.	perfect	0.780650460827287	0.0116369241647678	0.00631942510283058	0.919943961823901	1.12175716762343e-10	1.47174185266194e-28	0.968196382008951	9.23550784094822e-16	5.45116844453797e-27
ZMO1_ZMO0964	.	perfect	0.70863761210926	4.02341528098675e-07	3.09728488223541e-24	0.996466917057236	0.17666905746732	0.000990998246569534	0.977650726229797	0.00156596890899649	6.334469777515e-16
ZMO1_ZMO0965	.	perfect	0.656896109116798	3.4173896772561e-06	1.40523643103039e-32	0.149350144336869	2.51427666738832e-09	3.5541965906347e-11	0.213684397248425	1.37945575122448e-06	9.22066575999896e-17
ZMO1_ZMO0966	emrB	perfect	0.974416887671292	3.17160290863723e-13	3.57685065931684e-22	0.971461215568046	4.65854821519348e-07	2.92056300820657e-15	0.73491104630082	0.0331293019803834	2.90293710072078e-17
ZMO1_ZMO0967	.	perfect	0.995460445232088	2.99302061727974e-05	0.0219142053357889	0.925423473540911	2.63730715068378e-19	1.50376746105384e-23	0.578122526803485	7.61582375438477e-12	1.42668726152325e-20
ZMO1_ZMO0968	.	perfect	0.11540028055894	0.0108397700215066	0.0109367860843257	0.576820042968253	0.127943359225273	0.473562252383936	0.234913340797969	0.0965419893871632	0.0142235815937967
ZMO1_ZMO0969	.	perfect	0.110957215438768	0.157051739738471	0.000470805031204466	0.0359250555417482	0.140637953200535	1.13298289543867e-06	0.998337167202455	0.000915064680200659	0.0113221402234538
ZMO1_ZMO0970	.	perfect	0.0193380079320047	1.09535750401512e-10	4.34975349604091e-14	0.0227756881628192	3.96415652779925e-08	5.17936429194678e-10	0.992943848815675	0.187537082581987	0.152179779014216
ZMO1_ZMO0971	add2	perfect	0.796071185854289	2.65754881723172e-13	3.57889996405749e-23	0.99514282066295	6.32362888418722e-06	1.03822434422942e-24	0.971458150480987	0.00903188714133454	0.647788477904748
ZMO1_ZMO0972	.	perfect	0.0364873438473159	2.05011020282194e-25	2.6064142017018e-36	0.0339959197463954	1.33400157599125e-31	3.01563578268995e-49	0.843254813476821	0.0219718727277273	4.87905684595718e-10
ZMO1_ZMO0973	.	perfect	0.856521115665754	0.0334215162568194	8.75796905789777e-05	0.963983450967008	0.00251536664612391	0.00928163433288076	0.00314038456036013	1.92333300100234e-08	3.42477946358775e-14
ZMO1_ZMO0974	.	perfect	0.794016935179581	5.77888182245938e-28	7.29801747817609e-40	0.98882182799674	1.42273766879877e-30	4.34427869010113e-49	0.837514708858875	1	1.05410038432965e-14
ZMO1_ZMO0975	.	perfect	0.982232821351893	0.749077941927325	1.7101309775629e-13	0.997943371288457	1.54485005004777e-27	2.76085687969533e-43	0.851886531783243	1.42467921666952e-23	8.59810187718891e-27
ZMO1_ZMO0976	xyrA	perfect	0.637982739920925	3.97879935829112e-14	9.59072944229672e-12	0.0238174458203574	5.89000315836592e-24	7.68938119510592e-30	0.065913139367108	7.15293718025792e-07	8.40084212195188e-17
ZMO1_ZMO0978	.	perfect	0.790143102209837	7.31766518804571e-21	2.45739775475909e-22	0.53375300520656	6.9125258215851e-16	1.85883964143584e-16	0.97513360422593	1.03090956880945e-05	1.18346468456915e-15
ZMO1_ZMO0979	.	perfect	0.144625128168368	1.55716038201878e-10	5.44144190400369e-09	0.186261369466656	9.83225810947078e-14	3.93220603885662e-22	0.907668344015749	0.000326509148602744	2.57153276180547e-12
ZMO1_ZMO0980	dnaN	perfect	0.000380902156487305	1.42163651102759e-43	4.55495053443444e-51	4.11290474809741e-09	5.88536181526831e-52	1.5926784828644e-59	0.100966727953828	1.43519374396204e-09	1.71112697392003e-11
ZMO1_ZMO0981	.	perfect	0.47798121272493	1.72971745200155e-16	5.40475316753387e-23	0.063259717550627	4.98451757919559e-15	1.76282042064405e-19	0.741145821885379	0.168269915690785	3.82824298289747e-07
ZMO1_ZMO0982	.	perfect	0.0212726015484373	9.54709872144212e-18	1.75928955139229e-23	0.0140671307720858	2.57333436934542e-17	1.68417103948395e-14	0.651577926638005	0.0594681654018974	8.56017754226377e-08
ZMO1_ZMO0983	.	perfect	0.0588152660685502	3.00592987744716e-24	3.34755559678954e-28	0.00822819904082326	5.20717701022647e-30	2.30764315412856e-40	0.959841993195684	0.170159893103326	5.94104239669812e-07
ZMO1_ZMO0984	nlpD	perfect	0.853503195591678	0.43549862262042	0.0467077709277704	0.925130720875824	1.37610544609368e-05	0.000412205104849998	0.832318201471239	0.00172902451036123	0.00419757535203613
ZMO1_ZMO0985	surE	perfect	3.18573605212701e-05	6.84247039885906e-18	3.05380219546287e-17	0.00409395532930784	1.18162364560982e-20	7.57433338407624e-28	0.127756431904321	0.0194940015777664	0.0022199841711044
ZMO1_ZMO0986	serS	perfect	1.58685336547314e-11	2.05152556891891e-34	1.87388496390643e-40	7.47491968140488e-10	3.98293478077692e-36	7.61793392871982e-42	0.853518921215919	0.615681487078474	0.445238016531259
ZMO1_ZMO0987	.	perfect	0.257915172424375	1.28752709050598e-19	2.17279707426341e-32	0.0161333447835169	4.06812779796121e-24	5.40928184029706e-36	0.823932939098592	0.220047676738908	0.286402132279324
ZMO1_ZMO0988	.	perfect	0.967088195804489	1.51614355731843e-05	0.00191822287963937	0.93170808332313	0.00134197336801951	0.152414219306111	0.718111876960419	0.941902265729818	0.39539327206245
ZMO1_ZMO0989	ibpA	perfect	0.698232607598712	1.52632025155542e-09	4.48156530314931e-09	0.48832908387343	3.44430958556843e-19	1.15100847136098e-23	0.798853075863138	7.44145017795361e-05	8.11937430314182e-09
ZMO1_ZMO0992	.	perfect	0.0212150235523194	2.73442278261776e-27	2.46555459590684e-33	0.00823692592073944	8.97474955881778e-31	1.43037166542959e-39	0.914083745223875	0.092463894973983	8.03909816706806e-07
ZMO1_ZMO0994	.	perfect	0.00966193557584775	1.41992411697047e-32	2.27895234365231e-45	0.063429727147007	2.24883475560868e-42	1.93119652174201e-57	0.227850617481266	0.00097120230946024	0.131486453632272
ZMO1_ZMO0996	mscS1	perfect	0.119203705569728	3.26177800672441e-31	3.4082583144967e-36	0.0202524778668157	6.7770112818838e-36	1.8034339711735e-43	0.796163356937317	0.0889049551606062	0.00173793106123619
ZMO1_ZMO0997	eda	perfect	8.22840140432023e-14	1.96949410740898e-46	2.29593517220549e-51	8.30107061822396e-15	1.22422979908699e-52	4.02803941209033e-62	0.976067046578419	9.04425381770786e-08	6.36509663301657e-14
ZMO1_ZMO0998	msrA	perfect	0.578884371098597	3.61865809987635e-13	7.4307361161613e-08	0.144426382787054	8.00794782274788e-22	1.92250908056483e-19	0.281622674756993	8.72322376416268e-06	8.82685559520227e-10
ZMO1_ZMO0999	.	perfect	5.89493247221279e-05	6.4002360849865e-47	4.46919291671749e-57	5.28024515326845e-07	1.99239585692167e-60	8.3688983023878e-72	0.849902098736697	2.28298167991778e-18	5.42169493514346e-32
ZMO1_ZMO1000	metE	perfect	0.495877368817996	1.09681220929718e-19	7.12401085831464e-25	2.84015824892144e-07	3.64032978146072e-60	3.12855942447294e-74	1.48113072744291e-07	6.17844080996428e-59	3.8558189913243e-74
ZMO1_ZMO1001	.	perfect	0.528799685537956	0.152217224349221	4.04285281393469e-06	0.991945093522059	0.0901875338828448	0.0039448538769926	0.409450312095303	0.382320759343717	5.34752246448809e-11
ZMO1_ZMO1002	glmM	perfect	1.18549346676571e-11	3.31198330634557e-42	1.60563293295157e-47	5.72386629080146e-08	4.22606964546213e-44	1.52725765261829e-53	0.449146031310098	0.0988036736589749	0.000163143595741503
ZMO1_ZMO1003	thiD	perfect	0.10987803288456	5.04461010157282e-15	2.87799543941749e-19	0.229674514523391	3.55273827123303e-24	3.57244719444907e-29	0.628858358365651	8.70384583546466e-07	2.64410721098908e-13
ZMO1_ZMO1004	rnhB	perfect	0.472836341071087	2.27154035378057e-19	1.68225031167353e-24	0.167036237094181	2.02640362486855e-22	8.01491908652984e-28	0.138995387959872	0.0320572731943659	0.00698970296984032
ZMO1_ZMO1005	.	perfect	0.851033156811869	0.0492099567691533	6.05198918076526e-07	0.684329659656958	1.36565728424357e-05	7.62436843418108e-14	0.859232510676301	0.00413224505794502	3.12988242356807e-14
ZMO1_ZMO1006	folP	perfect	0.811989860892576	3.03375044072937e-15	2.4978158635955e-19	0.73884732953537	4.35240690755661e-42	2.90726945013159e-51	0.891724557075066	1.85230388573776e-24	1.68448706334962e-37
ZMO1_ZMO1007	.	perfect	0.00104124625315195	2.91624511891843e-18	6.38816671907545e-13	0.0121910181356449	3.89866861122167e-34	2.41157669020214e-39	0.414689851593234	3.94869392812809e-12	1.62107363323818e-26
ZMO1_ZMO1008	glcD	perfect	0.532685615593883	6.1952375973978e-44	1.07832185078296e-54	0.626119257917905	1.73434556001342e-36	1.16870543497718e-58	0.557258567350972	8.01074108678868e-05	0.79119893315363
ZMO1_ZMO1009	.	perfect	0.224917623377807	1.21808959874245e-20	1.44302129193027e-20	0.257698809748332	2.47693853893368e-21	1.86142655285336e-21	0.494269105549598	8.45412539027165e-08	2.68235646428296e-16
ZMO1_ZMO1010	.	perfect	0.0634167352801922	1.10634686143099e-27	3.55380680197261e-31	0.000765217801876154	4.11878856894304e-34	1.11702742241166e-48	0.386851972959908	0.000286372890594339	2.82330396347278e-18
ZMO1_ZMO1011	.	perfect	0.617868322550277	2.43719172958739e-10	3.41239386131341e-10	0.657554796378445	2.28153947312868e-19	2.31080591197254e-22	0.728683665285072	0.0180630296396936	2.36213992321621e-06
ZMO1_ZMO1012	.	perfect	0.0375330448731408	0.000593177265245433	1.8478753319884e-21	0.428320189446151	2.22684521616374e-07	1.99229050314168e-08	0.506701343874261	1.98246360898164e-06	6.54855342858793e-23
ZMO1_ZMO1013	.	perfect	0.0068239451512649	4.02511413843464e-17	3.88010991704051e-34	2.43244543494674e-07	6.80266985946789e-23	7.41776299928879e-36	0.101393946365315	1.66623500576678e-06	3.19297037946268e-15
ZMO1_ZMO1014	infA	perfect	8.02295475032187e-17	1.62674284825625e-43	3.17239388840401e-48	3.61486980215156e-17	4.84278722505461e-42	4.19661114272211e-50	0.321646847362189	0.0102724609400054	1.01635887399532e-06
ZMO1_ZMO1015	.	perfect	0.00537123440656366	1.1064836063083e-27	2.59576519829241e-19	0.0407662349508788	3.09062328813989e-30	7.95963737988731e-40	0.885954907417615	0.0107857313622504	3.63143341363018e-06
ZMO1_ZMO1016	.	perfect	0.00438335193753516	1.22006240891972e-26	1.8309759583634e-21	0.175632609615219	3.4881909129587e-20	2.17198926213705e-28	0.599149770029356	0.0621433684541358	0.00244586412599984
ZMO1_ZMO1017	.	perfect	3.73187030020032e-07	5.26034995943652e-39	1.469473782381e-30	0.00123709797406641	2.23797094092857e-36	5.05448298597172e-43	0.917470515328952	0.024966427852056	1
ZMO1_ZMO1018	.	perfect	0.00283808884573044	7.99208801154266e-28	9.75363749442681e-26	0.0939250249864934	6.86692566582958e-24	1.19531367753659e-31	0.931385269370744	0.14730004292074	1.01292804283202e-07
ZMO1_ZMO1019	dys	perfect	0.223349645248267	1.73067206917835e-33	1.87616802311065e-33	0.88971985349687	4.79424032757882e-43	1.20636878657242e-60	0.791934893915898	1.8593571290659e-05	1.02468112865213e-33
ZMO1_ZMO1020	lysA1	perfect	6.41662202130059e-09	1.67075377517256e-28	2.08854016072002e-32	1.16216128834516e-09	1.34193928745487e-46	4.8714538447923e-57	0.891808895296745	1.96485203102592e-13	2.84677206376957e-30
ZMO1_ZMO1021	.	perfect	4.95604510817802e-06	3.98547593762895e-41	3.37793766968883e-44	2.59562739084743e-09	2.92169947769734e-55	3.56651770522189e-69	0.927621129930414	1.74816115751883e-06	1.36042662666813e-34
ZMO1_ZMO1022	nifS1	perfect	0.0345529922673419	4.65579193860327e-49	1.09984905425533e-61	0.67108177399082	2.57276296549164e-30	2.67881811017873e-52	0.09675628636592	1.37219050947364e-17	6.88653526522119e-19
ZMO1_ZMO1023	.	perfect	0.103763226637226	9.09841889124262e-11	1.29289956323313e-12	0.79724977857278	0.0290895508678075	0.000650939742531483	0.860150214205942	0.000700870566162381	2.01568269543919e-14
ZMO1_ZMO1025	nrdD	perfect	0.974337008210953	0.179037107499014	0.0431321064906153	0.000269535749653618	3.37746936451736e-19	4.54333273837743e-49	0.00889945915876541	1.13399385428532e-17	2.99390139638596e-44
ZMO1_ZMO1026	.	perfect	0.867408148415029	1.05707200215017e-09	1.39634155445519e-08	0.047558823296731	1.74119913901083e-07	1.07223373515287e-21	0.246180362853254	1.04217468664559e-07	1.60538141735495e-18
ZMO1_ZMO1027	pflA1	perfect	0.499575922204164	5.93145004223382e-09	9.39611828179533e-08	0.726085893115249	2.15927638854981e-07	8.21901006385068e-24	0.0630187751364678	9.53932222794301e-09	1.68439742927158e-26
ZMO1_ZMO1029	.	perfect	0.87173751366903	2.022447063497e-16	4.33559332556491e-20	0.589623744443084	1.46466457562135e-18	1.07425332390717e-30	0.885024805662163	7.07088575955949e-06	0.0545221856554958
ZMO1_ZMO1030	.	perfect	0.00433699879682972	3.82538393431713e-28	5.2072033414429e-26	0.000783715427695825	2.42841219918189e-24	1.51316508546395e-30	0.180356721140588	0.000403605865724293	2.79769078742286e-11
ZMO1_ZMO1032	rlmN	perfect	0.797954538906688	7.4808050291446e-12	3.19759230252339e-08	0.120357621970141	2.53592115153484e-23	7.45522080398461e-20	0.69455224024012	3.77872016831595e-06	8.59274487941169e-08
ZMO1_ZMO1033	cfa	perfect	0.917481788808676	7.69754836528438e-18	2.73943279978676e-12	0.0947631782904248	3.70320383384181e-29	3.46736628509297e-35	0.00819832653706289	2.0502325965239e-09	6.00461865075707e-22
ZMO1_ZMO1034	.	perfect	0.067088443286159	8.86447760586213e-16	1.3868959839378e-19	0.81358266922373	6.66072866727163e-23	9.21978429937479e-38	0.9080318379689	0.00102927446656994	1.75604812464519e-13
ZMO1_ZMO1036	argG	perfect	3.52047146359716e-10	3.47817592271873e-36	2.93575708706451e-39	1.53757109803302e-14	1.52288966116629e-55	2.66895386031719e-64	0.119630839853818	1.15258064617832e-27	5.94610320880599e-41
ZMO1_ZMO1039	nrdA	perfect	1.09180163870849e-42	1.47498841981395e-63	3.04991904631117e-67	0.984256434391964	9.89551363959103e-07	5.99671918450294e-09	9.91056771979842e-43	8.50642128302621e-65	4.16866925212353e-69
ZMO1_ZMO1040	.	perfect	0.218521618260823	2.42696195234486e-28	4.07993588962742e-40	0.544883624505089	6.1541471507227e-22	2.84938687664241e-35	0.369835832933096	0.00017847171591162	0.00923375974302942
ZMO1_ZMO1041	.	perfect	0.109020539647813	1.59485070871882e-14	3.50800792769223e-10	0.434040938101953	1.84885915094886e-15	3.97332918409899e-19	0.265881625837213	0.183875771289362	2.80776872535758e-06
ZMO1_ZMO1042	.	perfect	0.0800887816527199	3.65660096769711e-27	5.91579151788074e-33	0.166360538676084	1.38214082135989e-39	1.47295879693364e-53	0.708847897833614	9.72989344414349e-08	1.30351096289642e-18
ZMO1_ZMO1043	.	perfect	0.20495999736742	8.23278699841096e-18	6.97981943643635e-29	0.149213427213495	2.57235975254712e-25	1.78722969535427e-29	0.262064840571499	2.74019733604184e-07	1.27024247392276e-09
ZMO1_ZMO1044	.	perfect	0.99916873973975	0.055826626168352	0.0298659053683569	0.857585892508152	2.57255849456664e-08	1.42116527103017e-06	0.196891754575342	2.74732370916335e-07	0.000179239331720388
ZMO1_ZMO1045	.	perfect	0.28755362726179	2.77139158809108e-15	4.79010272890824e-18	0.713443034504269	7.69323312935454e-15	3.75513977698766e-19	0.852715761522397	0.549505347344066	0.318540238209664
ZMO1_ZMO1047	pstS	perfect	4.81791962102631e-08	1.07095251734209e-30	4.18391752392251e-40	2.73278718399161e-10	5.13617317097383e-44	2.28245132761355e-50	0.850483437544569	2.16300895234954e-14	9.79794163084415e-25
ZMO1_ZMO1048	pstC	perfect	2.75257826756898e-20	7.8915091044706e-54	7.72812913199014e-65	1.76002899313264e-24	2.30650360308095e-65	6.17934746548114e-73	0.246709255692909	3.25900553068032e-24	1.56526379312675e-17
ZMO1_ZMO1049	pstA	perfect	2.64982295391785e-08	5.23558285462257e-28	6.03986907267247e-31	6.82983292840393e-13	2.18953513928655e-42	2.30916585532211e-48	0.175395417901857	4.63318789850958e-16	1.04959725811801e-16
ZMO1_ZMO1050	pstB	perfect	1.14154434490582e-17	2.10020504477963e-48	2.3877132863885e-55	2.89072025143838e-21	1.10088275048768e-56	2.7736878968066e-62	0.190530486800053	9.7087845714429e-14	1.79542664923712e-12
ZMO1_ZMO1052	purC	perfect	0.000236575166287677	2.71629745361214e-28	1.36304056520996e-36	4.20375407194014e-08	1.7711197700062e-38	2.02309997428949e-47	0.74789073694524	4.2361438454766e-06	9.05334509954362e-10
ZMO1_ZMO1054	parC	perfect	0.99653615183385	2.35102836257986e-13	3.28365785350397e-27	0.985258898968358	4.22064838984713e-18	1.65687464647734e-37	0.993701060723568	0.59434558126727	2.28300609823547e-06
ZMO1_ZMO1055	.	perfect	0.0304554939754159	2.73561024965798e-21	1.67260023941192e-25	0.0935798797518242	3.4681751605627e-15	3.56551789019217e-19	0.0526727278306883	1.66336294092194e-07	7.5421805217899e-10
ZMO1_ZMO1056	cca	perfect	0.0655413388095082	2.6162871768227e-41	4.84887876234741e-45	0.109741135361955	1.15830595476245e-45	2.91582143586526e-59	0.961318935991086	0.00427913667288873	2.05254661579558e-07
ZMO1_ZMO1057	.	perfect	0.654991223246683	3.40296839530473e-46	2.85879422862325e-55	0.999897284949917	1.70123450592257e-39	1.72402802217492e-56	0.767924124920949	7.59441957453272e-08	0.0260108602037909
ZMO1_ZMO1059	.	perfect	0.00599714534573867	7.03430694866423e-30	1.02942436323937e-52	7.02761001128352e-10	4.91314474302404e-54	1.39043989323927e-74	0.0844396182247188	2.46540107248836e-10	4.43727819749204e-21
ZMO1_ZMO1060	sod	perfect	0.931139770274046	2.91715747308925e-21	2.66982972459698e-22	0.980698157440504	9.75085393896602e-06	1.63104253573202e-10	0.290806869571172	7.29802629778362e-22	8.90270229596302e-28
ZMO1_ZMO1061	pspF	perfect	0.00254309134787584	2.23624261268078e-29	1.08383060256918e-32	0.259441781082422	4.4445278782164e-33	2.03540139985416e-40	0.745582795843068	0.138007756963218	0.000402025164432299
ZMO1_ZMO1062	pspD	perfect	0.77507814567404	1.35091900200763e-09	2.35809141972605e-15	0.541683523577046	5.42212104296728e-15	9.76989791136429e-23	0.231642991865308	0.0498322813828497	2.23768256243862e-07
ZMO1_ZMO1063	pspA	perfect	0.0496756139492612	6.68644813027869e-20	5.24192229565142e-32	0.309726188412097	1.63664176351784e-14	4.36858509760045e-23	0.78910503985361	1	0.000352077009069285
ZMO1_ZMO1064	pspB	perfect	0.301709229425206	8.23397562874225e-13	9.93582068786976e-20	0.446537399355335	4.83967672719997e-16	4.6124190230485e-20	0.749044314937967	0.0435262307751103	0.0446001653137296
ZMO1_ZMO1065	pspC	perfect	0.38315001601687	7.31588067680369e-20	1.50055126923513e-20	0.908015956721923	7.81038725726642e-16	3.17019391452357e-32	0.709254363727601	0.0218802156178765	0.000205196266932229
ZMO1_ZMO1067	sufE	perfect	0.143281627270657	2.8578776836994e-37	5.48321232838969e-38	0.25160718012803	3.06411896641437e-17	4.31902005792801e-41	0.987212742432041	2.81470869054717e-23	1.35682335353492e-09
ZMO1_ZMO1068	.	perfect	0.00175605677675075	3.72135729866692e-29	1.39011617398611e-41	0.402437460046538	1.37425186718575e-14	6.16531985551497e-23	0.554685754556948	1.67631029612194e-05	6.3088252875015e-11
ZMO1_ZMO1069	.	perfect	0.0726392549779198	1.0470899884608e-30	8.02418638675461e-39	0.421645885404685	5.35418103680684e-27	1.54986292824035e-37	0.959127293207829	0.0562050862059766	0.000473748519763554
ZMO1_ZMO1070	ftsY	perfect	0.0650107423881431	3.17931699396312e-27	2.91925998558105e-35	0.373455549861904	1.66706599149127e-27	3.99600360077259e-47	0.894393457673539	0.696727061040926	1.86058826446671e-11
ZMO1_ZMO1071	.	perfect	0.551770449978208	5.93162517363836e-05	6.33781700383857e-09	0.447406879360505	2.88265802184123e-09	4.84869000611618e-05	0.0340184116288383	2.13625231717098e-07	0.000486152046801475
ZMO1_ZMO1072	dapF	perfect	0.179555652593223	3.91591792332255e-44	8.79555428617573e-59	0.00946071153426223	1.15963928232269e-54	2.10882702817873e-68	0.986586624301593	2.02681072758768e-08	5.46141502469305e-13
ZMO1_ZMO1075	ffh	perfect	5.41532598838296e-16	1.59470892213494e-32	2.60066775281128e-38	2.94433291167945e-12	2.68838145319647e-35	6.00993593965586e-40	0.751083512222969	1	0.0386813914909434
ZMO1_ZMO1076	rpsP	perfect	8.77770356922911e-13	1.05913967457913e-28	5.97726845636733e-33	8.34964476753962e-12	2.89891714512528e-31	4.82246511464511e-35	0.916757228924473	0.0786894569408939	0.0094287902046408
ZMO1_ZMO1077	rimM	perfect	2.85637925883143e-13	6.59992303266824e-33	1.7177832114807e-40	7.42561557530913e-11	6.95782250544958e-34	1.40055257518589e-40	0.655697560103035	0.00052583188769539	6.86985332216105e-12
ZMO1_ZMO1078	trmD	perfect	0.685988170525897	0.0764400376919986	1.59609094251551e-06	0.592587175655225	1.012225856437e-19	4.15708449696996e-40	0.739832674736325	5.33282563145054e-11	6.73791969532511e-27
ZMO1_ZMO1079	rplS	perfect	2.23020341806414e-30	4.65886587019581e-54	4.35102072253034e-58	9.45519631579077e-25	2.92622667373155e-55	6.64831333393036e-63	0.020495516430636	0.330111419598087	0.145963605882303
ZMO1_ZMO1080	.	perfect	0.139680176827523	1.10051251688524e-16	9.85491069153854e-24	0.177087262821127	1.71765178814387e-24	3.4402182848424e-24	0.73594669735527	0.0103505442654932	8.0546669867215e-08
ZMO1_ZMO1081	.	perfect	0.606557947865393	1.11319438397394e-06	3.84689222521742e-12	0.679098593775684	2.16141765510033e-05	5.5816680487456e-08	0.966504117448632	0.0153054543723075	7.28601911482542e-09
ZMO1_ZMO1082		perfect	0.588791543089898	2.46532559085349e-12	7.39565370825376e-10	0.37349937079278	1.62037896924796e-17	3.47948061311173e-23	0.245264781343726	1.54680537936395e-10	3.14292690396412e-09
ZMO1_ZMO1083		perfect	0.0099885566891631	1.56320653010263e-19	3.55332020136775e-13	0.0502730354041478	6.04004743476309e-23	1.53396547342221e-32	0.659082348309686	8.53580736510228e-12	8.63034981014029e-18
ZMO1_ZMO1084	bscB	perfect	0.226002451997021	1.35633624330819e-17	1.47300655729491e-09	0.000871977206162137	1.78561690312348e-34	1.08287381360397e-42	0.0192398012708699	7.06204298673469e-09	1.94280989659188e-21
ZMO1_ZMO1085	bcsC	perfect	0.155299331637671	3.00100985537365e-26	8.19741543841797e-29	0.0291303891366002	7.36104517664173e-29	7.98490662561332e-40	0.926795740359622	0.000185773740917276	2.45516324678734e-12
ZMO1_ZMO1086	celA	perfect	0.078497145924199	2.48520748503172e-23	1.37488720248629e-22	0.0777874057970513	2.06470191094986e-25	1.07630036940741e-28	0.30663668838682	0.00208911046110336	8.68812299448296e-06
ZMO1_ZMO1087	mltA	perfect	0.127661008168949	2.20380665837152e-10	9.66869944781868e-11	0.126641527448989	6.24408480016532e-18	9.37089671602787e-19	0.6786813874387	0.0279576335010293	0.00655225115773243
ZMO1_ZMO1088	rlpA	perfect	0.839523955079213	6.20259166937347e-05	0.0409800202738871	0.619263506329631	3.48490213045421e-11	5.6750016000102e-07	0.281647986775667	0.00143720667289381	1.33888831766562e-12
ZMO1_ZMO1089	dacC	perfect	2.78406917483484e-16	6.62141877036043e-36	1.50976685493466e-40	1.4962284357424e-19	3.0891808880372e-39	4.98190663507663e-45	0.841682203629878	0.0818724529217625	1
ZMO1_ZMO1090	tmk	perfect	2.61266833706226e-19	3.39359785122967e-43	1.81194985974528e-46	8.19041546747763e-26	2.70796244113884e-49	2.06738657797714e-53	0.0773193154516001	0.0130231631372604	4.66355100509299e-05
ZMO1_ZMO1091	holB	perfect	0.000535157382735002	2.81398290288379e-49	6.11686837625854e-60	2.67856038351535e-08	3.59523200979175e-58	4.06924615614485e-68	0.73978751955424	1.89489307682589e-10	2.97267152343361e-11
ZMO1_ZMO1092	metG	perfect	1.92698640383386e-19	2.13026602389871e-54	3.85558542216725e-61	2.87019819485206e-22	1.52713752944542e-58	1.1629229163693e-65	0.830033873183362	0.0122354004827072	0.0108910324429507
